udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,noise_flags,temp_difference,temp_ratio,temp_excess,power_w,power_per_tool_wear,torque_speed_product,wear_ratio,wear_level,wear_exponential,tool_wear_min_rolling_mean_5,tool_wear_min_rolling_std_5,tool_wear_min_rolling_min_5,tool_wear_min_rolling_max_5,rotational_speed_rpm_rolling_mean_5,rotational_speed_rpm_rolling_std_5,rotational_speed_rpm_rolling_min_5,rotational_speed_rpm_rolling_max_5,torque_nm_rolling_mean_5,torque_nm_rolling_std_5,torque_nm_rolling_min_5,torque_nm_rolling_max_5,process_temperature_k_rolling_mean_5,process_temperature_k_rolling_std_5,process_temperature_k_rolling_min_5,process_temperature_k_rolling_max_5,health_index,health_grade,failure_risk_score,power_anomaly_score,speed_stability,torque_variability,temp_torque_interaction,power_wear_interaction,critical_stress_indicator,product_age,udi_rank
56,L47235,L,298.8,309.1,1512,40.7,156,0,0,0,0,0,0,0,10.300000000000011,1.0344712147440722,0.0,6444.621313672922,41.048543399190585,61538.4,0.634146338885584,1.0,0.8854119514106318,149.8,6.418722614352489,140.0,156.0,1535.4,102.88002721617057,1412.0,1691.0,38.760000000000005,6.043012493781543,30.1,44.1,309.06,0.08944271910090806,309.0,309.2,0.3524901813301592,Good,0,0.9962503000424263,-0.06891555779417224,0.9602646118573697,6.31340351937646,4086.8330115696867,0.2524496044770296,0,50
57,L47236,L,298.8,309.1,1477,42.4,158,0,0,0,0,0,0,0,10.300000000000011,1.0344712147440722,0.0,6558.394772117962,41.24776586237712,62624.799999999996,0.6422764201533478,1.0,0.9008029841959186,153.4,4.219004621945798,147.0,158.0,1548.4,86.13245613588408,1477.0,1691.0,38.42,5.705874166155421,30.1,43.8,309.04,0.05477225575205536,309.0,309.1,0.36183595114826633,Good,0,0.9613022162773367,-0.06707508721768196,0.9350074720059695,6.57710833468211,4212.302316188357,0.26371785646832985,0,51
58,L47237,L,298.8,309.1,1513,40.3,160,0,0,0,0,0,0,0,10.300000000000011,1.0344712147440722,0.0,6385.5039376675595,39.6615151407923,60973.899999999994,0.6504065014211118,1.0,0.9163196573697798,156.0,3.162277660168378,152.0,160.0,1551.6,84.01666501355545,1477.0,1691.0,37.720000000000006,5.058853625081458,30.1,42.4,309.06000000000006,0.05477225575203201,309.0,309.1,0.3554075302846688,Good,0,0.8708155006580982,-0.06203021004826503,0.8839292854617605,6.2513553275398355,4153.17327590909,0.252204057627418,0,52
59,M14918,M,298.8,309.0,1661,29.5,162,0,0,0,0,0,0,0,10.199999999999989,1.0341365427237732,0.0,5131.482489946381,31.481487668382705,48999.5,0.6585365826888757,1.0,0.9319629965623639,158.0,3.162277660168378,154.0,162.0,1570.8,97.69953940526023,1477.0,1691.0,36.6,6.260990336999397,29.5,42.4,309.06000000000006,0.05477225575203201,309.0,309.1,0.3952655654086306,Good,0,0.8444480503075721,0.24352464844774013,0.8104229484663449,4.531626437776705,3379.2689430570927,0.22540424967227388,0,53
60,L47239,L,298.8,309.1,1378,54.4,165,0,0,0,0,0,0,0,10.300000000000011,1.0344712147440722,0.0,7850.53619302949,47.29238670499693,74963.2,0.6707317045905216,1.0,0.9556677683231662,160.2,3.4928498393145975,156.0,165.0,1508.2,101.62529212750138,1378.0,1661.0,41.46,8.850028248542475,29.5,54.4,309.08000000000004,0.044721359551829216,309.0,309.1,0.42786606267312977,Fair,0,0.9565477287237094,0.20276272281270724,0.9250140840367398,8.438554089780821,5265.603522700254,0.3732823262827305,0,54
61,L47240,L,298.8,309.1,1393,52.6,167,0,0,0,0,0,0,0,10.300000000000011,1.0344712147440722,0.0,7673.403987935657,45.675023737712245,73271.8,0.6788617858582854,1.0,0.9716323148069574,162.4,3.6469165057620963,158.0,167.0,1484.4,113.72686577937509,1378.0,1661.0,43.84,10.10559251108018,29.5,54.4,309.08000000000004,0.044721359551829216,309.0,309.1,0.4223233746166471,Fair,0,0.894243337905008,0.17541760607747015,0.9027581156689534,8.159337226516016,5209.180734862089,0.36013344040644896,0,55
62,M14921,M,298.8,309.0,1592,38.2,169,0,0,0,0,0,0,0,10.199999999999989,1.0341365427237732,0.0,6368.800268096515,37.46353098880303,60814.4,0.6869918671260493,1.0,0.9877271833978887,164.6,3.6469165057620963,160.0,169.0,1507.4,123.09874085464885,1378.0,1661.0,43.0,10.424730212336424,29.5,54.4,309.06000000000006,0.05477225575203201,309.0,309.1,0.36024269668664466,Good,0,0.8942222488263468,0.2007470539111248,0.9015097407742936,5.868072200782039,4375.313987532508,0.2549664759578176,0,56
63,L47242,L,298.8,309.0,1829,22.9,172,0,0,0,0,0,0,0,10.199999999999989,1.0341365427237732,0.0,4386.320794235925,25.354455458011127,41884.1,0.6991869890276952,1.0,1.01211616977549,167.0,3.8078865529319574,162.0,172.0,1570.6,189.76116567938763,1378.0,1829.0,39.519999999999996,13.882254860072258,22.9,54.4,309.04,0.05477225575205536,309.0,309.1,0.42482054668509917,Fair,0,1.086787096648277,-0.08201112414157707,1.0771316060110592,3.517771031358866,3066.8584290313847,0.20707905353766737,0,57
64,M14923,M,298.9,309.0,1812,25.9,174,0,0,0,0,0,0,0,10.100000000000023,1.0337905619478402,0.0,4914.837466487936,28.084785522788202,46930.799999999996,0.7073170702954591,1.0,1.0285415169860297,169.4,3.6469165057620963,165.0,174.0,1600.8,217.70323837738383,1378.0,1829.0,38.8,14.606334242375798,22.9,54.4,309.04,0.05477225575205536,309.0,309.1,0.406527968937565,Fair,0,1.1549026192516263,-0.24698788561331986,1.1600666628889906,3.9396083744034973,3476.348437774603,0.22203930418942,0,58
65,L47244,L,299.0,309.1,1523,38.6,177,0,0,0,0,0,0,0,10.100000000000023,1.0337792607565912,0.0,6156.564175603217,34.58743918878212,58787.8,0.7195121921971049,1.0,1.0534312864862878,171.8,3.9623225512317886,167.0,177.0,1629.8,188.2729401693191,1393.0,1829.0,35.64,11.833553988553048,22.9,52.6,309.04,0.05477225575205536,309.0,309.1,0.38189317880572304,Good,0,1.1221711697078318,-0.2197301366420339,1.1230641593277135,5.871385453744208,4429.722986390433,0.26128265433256853,0,59
66,L47245,L,299.0,309.1,1394,45.1,179,0,0,0,0,0,0,0,10.100000000000023,1.0337792607565912,0.0,6584.010556300268,36.577836423890375,62869.4,0.7276422734648688,1.0,1.0701938980890193,174.2,3.9623225512317886,169.0,179.0,1630.0,187.95877207515485,1394.0,1829.0,34.14,9.363920119266275,22.9,45.1,309.04,0.05477225575205536,309.0,309.1,0.39177231015445096,Good,0,1.1266239176124828,-0.28973005245072314,1.1441666163524362,6.860090258131185,4790.804409703022,0.286651700976019,0,60
68,H29481,H,298.8,308.9,1466,44.1,184,0,0,0,0,0,0,0,10.099999999999966,1.0338018707034742,0.0,6770.547084450402,36.597551807840006,64650.6,0.7479674766342785,1.0,1.112701534476173,177.2,4.6583258795408495,172.0,184.0,1604.8,202.23179769759255,1394.0,1829.0,35.32000000000001,10.325792947759496,22.9,45.1,309.02,0.0836660026544351,308.9,309.1,0.40011419992837627,Fair,0,1.1361470568635592,-0.2946304661069028,1.152303733774224,6.707981826686997,5064.149018189938,0.30104955837999603,0,61
69,L47248,L,298.8,308.9,1527,32.4,189,0,0,0,0,0,0,0,10.099999999999966,1.0338018707034742,0.0,5181.258378016086,27.269780936926768,49474.799999999996,0.7682926798036883,1.0,1.156081987246802,180.6,5.941380311005185,174.0,189.0,1544.4,159.0103770198662,1394.0,1812.0,37.22,8.104134747152207,25.9,45.1,309.0,0.10000000000086831,308.9,309.1,0.4343987635894848,Fair,0,1.1802914050892328,-0.29193731642150134,1.1738972326807657,4.928313178790447,3980.72288400129,0.2501232699853481,0,62
72,L47251,L,298.9,309.1,1452,45.5,196,0,0,0,0,0,0,0,10.200000000000045,1.0341251220002508,0.0,6918.775134048257,35.12068595963582,66066.0,0.7967479642408619,1.0,1.2183151454302017,185.0,7.713624310270761,177.0,196.0,1472.4,55.10263151610827,1394.0,1527.0,41.14,5.618985673589125,32.4,45.5,309.02,0.10954451150183263,308.9,309.1,0.4227792066585081,Fair,0,1.1517556332704257,-0.2815605321804642,1.1435405440475055,6.9894577260624144,5512.520003093246,0.3250671641609989,0,63
73,L47252,L,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,0,10.200000000000045,1.0341251220002508,0.0,6365.574731903485,31.987812723133093,60783.6,0.8048780455086259,1.0,1.2364237402685183,189.2,7.981227975693972,179.0,198.0,1441.6,62.3161295332116,1369.0,1527.0,42.3,5.561924127493997,32.4,45.5,309.02000000000004,0.10954451150183263,308.9,309.1,0.4113838499567759,Fair,0,1.0130147135149241,-0.28925951589036547,1.022860218489861,6.820481824992773,5123.511348753573,0.29101483369449427,0,64
74,L47253,L,299.0,309.1,1592,35.0,200,0,0,0,0,0,0,0,10.100000000000023,1.0337792607565912,0.0,5835.288203753351,29.031284595787817,55720.0,0.8130081267763898,2.0,1.2546801595526507,193.4,6.693280212272615,184.0,200.0,1481.2,83.7358943345087,1369.0,1592.0,40.28,6.098934333143767,32.4,45.5,309.02,0.10954451150183263,308.9,309.1,0.4176675695695116,Fair,0,0.8554235889679127,-0.23255045045262346,0.8841109598509229,5.323795100545266,4744.136731733876,0.27084656555980563,0,65
75,L47254,L,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,0,10.100000000000023,1.0337905619478402,0.0,5415.581015415549,26.677738992194822,51712.299999999996,0.8211382080441536,2.0,1.27308561000609,197.0,5.000000000000012,189.0,202.0,1508.2,98.13612994203513,1369.0,1601.0,37.92,6.519739258590003,32.3,45.5,309.04,0.08944271910096843,308.9,309.1,0.435893175907086,Fair,0,0.8564658853907903,-0.2345456368376122,0.8986189324704775,4.91310233564606,4446.940490516262,0.26233449109523677,0,66
76,L47255,L,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,0,10.099999999999966,1.0338018707034742,0.0,6744.229641420912,32.898681177662986,64399.3,0.8292682893119175,2.0,1.291641308203077,200.0,3.1622776601683986,196.0,204.0,1478.6,112.34010859884373,1369.0,1601.0,40.78,6.628499075959792,32.3,46.7,309.04,0.08944271910096843,308.9,309.1,0.4295802176974252,Fair,0,0.7204817730917846,-0.047946436867360775,0.7867044665373726,7.103463748441787,5592.775777467847,0.3219636858457837,0,67
77,L47256,L,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,0,10.099999999999966,1.0338018707034742,0.0,7328.868548927613,35.405162072114074,69981.9,0.8373983705796815,2.0,1.3103484806490155,202.0,3.1622776601683986,198.0,206.0,1480.4,111.8785055316704,1369.0,1601.0,41.260000000000005,7.124113979997781,32.3,47.9,309.0,0.10000000000086831,308.9,309.1,0.4491348376648784,Fair,0,0.6868125398148505,0.3506400781298251,0.6584461383826605,7.285993866174766,6137.182581064658,0.36580020315415046,0,68
80,L47259,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,0,10.099999999999966,1.0338018707034742,0.0,5564.657339142091,1854.8857797140301,53135.799999999996,0.008130081267763897,0.0,0.008163220124796533,162.8,89.91774018512699,2.0,206.0,1487.0,104.38630178332788,1379.0,1601.0,39.96,6.999857141399372,32.3,47.9,308.96,0.08944271910096843,308.9,309.1,0.20012406294831336,Good,0,0.7280829652975517,0.34082534880274973,0.6625131292523192,5.76490955173327,45.241116394484,0.12375649619212367,0,69
81,H29494,H,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,0,10.0,1.0334671986831754,0.0,7551.262985924933,1510.2525971849866,72105.5,0.016260162535527794,0.0,0.016393078412398676,123.6,110.10358758914262,2.0,206.0,1457.6,86.6071590574359,1379.0,1601.0,42.94,7.513188404399286,32.3,49.9,308.9,0.07071067811992092,308.8,309.0,0.21136583705796752,Good,0,0.8321410176539641,0.3660756690888154,0.7186046258759814,7.5150601277852385,122.78476349965433,0.17737183402211326,0,70
82,L47261,L,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,0,10.0,1.03345600189543,0.0,7212.94822386059,721.294822386059,68875.0,0.03658536570493754,0.0,0.03726284691256487,85.0,109.5764573254675,2.0,206.0,1427.4,35.13260593807406,1379.0,1461.0,45.98,4.668190227486451,37.9,49.9,308.88,0.04472135955201589,308.8,308.9,0.2038782795296952,Good,0,0.8672904059602805,0.36426954038802595,0.7432216321294587,7.153614350096169,263.88834858071937,0.16342332484460548,0,71
83,L47262,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,0,10.0,1.03345600189543,0.0,6208.361260053619,517.3634383378015,59282.399999999994,0.04471544697270143,0.0,0.04573025185918511,46.4,89.2933368174804,2.0,206.0,1442.2,23.20991167583356,1402.0,1461.0,44.8,5.160426338976262,37.9,49.9,308.88,0.04472135955201589,308.8,308.9,0.18109023078921618,Excellent,0,0.758410766302829,0.3849887096625044,0.651743391103145,6.144578220714183,277.6096487113014,0.1249402209576121,0,72
84,L47263,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,0,10.0,1.0334448125971745,0.0,6169.036947050939,440.6454962179242,58906.9,0.05284552824046533,0.0,0.05426677809627045,7.8,4.658325879540945,2.0,13.0,1443.8,25.03397691138976,1402.0,1469.0,43.239999999999995,5.167978328127923,37.9,49.9,308.9,0.07071067811992092,308.8,309.0,0.18394474179166573,Excellent,0,0.7509646595680534,0.3851288796698227,0.6486821868176861,6.039156535554871,326.0060162018544,0.1261057868071555,0,73
85,L47264,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,0,10.0,1.03345600189543,0.0,7088.555630026809,443.03472687667556,67687.2,0.06097560950822923,0.0,0.06287298987613021,10.4,4.219004621945905,4.0,15.0,1447.8,16.991174179555575,1422.0,1469.0,45.18,4.430237013975661,40.1,49.9,308.9,0.07071067811992092,308.8,309.0,0.2082942591319618,Good,0,0.7776259350453592,0.42690220737117024,0.6715912103742601,7.168674590833214,432.22900007387454,0.16408365427346847,0,74
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,0,10.0,1.0334448125971745,0.0,5063.1702412868635,281.28723562704795,48347.200000000004,0.06910569077599313,0.0,0.07154945605718965,13.0,3.162277660168524,9.0,17.0,1519.6,159.88214409370423,1422.0,1804.0,40.56,8.475435092076376,26.8,47.6,308.93999999999994,0.05477225575211308,308.9,309.0,0.20857345762852494,Good,0,0.8843285293309596,0.020683877309188525,0.8331452504041789,4.036144517527944,349.8938770405805,0.11735776714822521,0,75
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,0,10.0,1.0334448125971745,0.0,6601.918565683646,314.3770745563641,63040.4,0.08130081267763897,0.0,0.08469713814605173,15.2,3.492849839314727,11.0,20.0,1516.8,161.51996780584128,1422.0,1804.0,39.839999999999996,7.8697522197334555,26.8,47.6,308.9599999999999,0.05477225575208973,308.9,309.0,0.1943730313597659,Excellent,0,0.8080404699936043,0.06514770450998231,0.7516264710539271,6.611445683562565,536.7413446216731,0.14260555329930574,0,76
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,0,10.0,1.0334448125971745,0.0,5141.923592493298,197.76629201897302,49099.200000000004,0.10162601584704872,0.0,0.10696940529023613,18.0,4.690415759823527,13.0,25.0,1535.0,157.61345120261788,1422.0,1804.0,38.04,8.591449237468586,26.8,47.6,308.98,0.0447213595518999,308.9,309.0,0.23349448525143393,Good,0,0.9183859331019536,0.0879171341052617,0.8241942841987796,4.789156554380172,522.5532084950377,0.1334235567642544,0,77
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,0,10.0,1.0334448125971745,0.0,6716.9487265415555,239.8910259479127,64138.8,0.10975609711481261,0.0,0.1160058402170352,20.8,5.118593556827981,15.0,27.0,1525.0,164.29242222330282,1419.0,1804.0,39.06,9.179760345455627,26.8,47.6,308.98,0.0447213595518999,308.9,309.0,0.20860236408396174,Good,0,0.8676367501437993,0.07355429282550507,0.8011672402833043,6.807228813144144,737.2260767455119,0.1557118004290776,0,78
90,M14949,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,0,10.0,1.03345600189543,0.0,6151.191772788204,198.425541057684,58736.5,0.12195121901645846,0.0,0.1296989926082246,23.8,5.263078946776393,17.0,30.0,1538.0,156.49121381087184,1419.0,1804.0,37.44,7.92483438312748,26.8,45.2,308.97999999999996,0.0447213595518999,308.9,309.0,0.20411136099976354,Good,0,0.8286059434695154,0.10135615957093846,0.794487993850967,5.948795091132604,750.1453350955317,0.13952650405194555,0,79
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,0,10.0,1.03345600189543,0.0,4736.448558981234,139.30731055827158,45227.4,0.13414634091810432,0.0,0.14356015704348324,27.0,4.949747468305924,20.0,33.0,1527.8,135.00629614947596,1419.0,1753.0,37.239999999999995,8.26577280113599,25.8,45.2,308.96000000000004,0.05477225575208973,308.9,309.0,0.24444534170941823,Good,0,0.8680240019872836,-0.08870461051543721,0.8799401636308629,3.8855421101574983,635.3772431341605,0.12866631342323223,0,80
92,L47271,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,0,10.0,1.03345600189543,0.0,4772.013237265415,132.55592325737265,45567.0,0.1422764221858682,0.0,0.15289529033137605,30.0,4.123105625617771,25.0,35.0,1606.6,176.60492631860532,1419.0,1830.0,33.440000000000005,8.78936857800373,24.9,45.2,308.94,0.05477225575211308,308.9,309.0,0.2400896335627445,Good,0,0.866295093589403,-0.29815362142865465,0.9315113823093996,3.749999943524097,678.9449700217258,0.12732254637256737,0,81
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,0,10.0,1.03345600189543,0.0,4901.317443029491,128.9820379744603,46801.700000000004,0.1504065034536321,0.0,0.16230662836719212,32.4,3.974921382870473,27.0,37.0,1643.2,179.32986365912402,1419.0,1830.0,32.5,9.247972750824868,24.9,45.2,308.91999999999996,0.0447213595519857,308.9,309.0,0.2446985892186628,Good,0,0.9067628358518329,-0.3188222755476027,0.9695534437009111,4.081325239739077,737.1900189223625,0.13328294000143256,0,82
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,0,9.899999999999977,1.033110364437758,0.0,5418.670408847184,126.01559090342289,51741.799999999996,0.17073170662304185,0.0,0.1861724641107032,35.4,4.505552130427626,30.0,42.0,1683.8,132.8333542450841,1487.0,1830.0,29.839999999999996,6.037217902312215,24.9,39.5,308.9,4.2616989270150934e-07,308.9,308.9,0.23667668997230257,Good,0,0.8977050347918523,-0.27799480796312626,0.956776882891079,4.7561746271660335,925.1388465302557,0.14252087822385254,0,83
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,0,10.0,1.0334448125971745,0.0,7385.451575067023,164.1211461126005,70522.2,0.17886178789080573,0.0,0.19585545104121094,38.2,4.658325879540945,33.0,44.0,1656.6,186.34993962971924,1351.0,1830.0,32.38,11.40381515107989,24.9,52.2,308.91999999999996,0.0447213595519857,308.9,309.0,0.2602565833501965,Good,0,0.9539117467043398,-0.35611380518793756,1.048691116855282,7.861445664737264,1320.975073097455,0.21360383524127174,0,84
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,0,10.0,1.0334448125971745,0.0,5822.4593666219835,121.30123680462465,55597.49999999999,0.1910569097924516,0.0,0.21052834103769813,41.0,4.949747468305924,35.0,47.0,1621.0,180.2317951971849,1351.0,1830.0,34.279999999999994,10.809347806412713,24.9,52.2,308.93999999999994,0.05477225575211308,308.9,309.0,0.23152702706591333,Good,0,0.9282105249649323,-0.2321170620830464,1.0019271928999451,5.316264980176732,1112.4210939789111,0.149809180670739,0,85
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,0,10.0,1.03345600189543,0.0,5479.7461461126,107.44600286495294,52325.0,0.20325203169409745,0.0,0.22538126424861882,44.0,4.949747468305924,37.0,50.0,1605.0,159.3847546034438,1351.0,1750.0,35.28,9.919274166994246,27.1,52.2,308.93999999999994,0.05477225575211308,308.9,309.0,0.23631116264314295,Good,0,0.8820372118852878,-0.23710333782433413,0.9674894822781743,4.503011980376326,1113.7695373652866,0.1439046885800427,0,86
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,0,9.900000000000034,1.0331214418430197,0.0,5236.0820207774805,96.96448186624964,49998.3,0.2154471535957433,0.0,0.24041642964291587,47.2,4.438468204234531,42.0,53.0,1565.4,145.48642548361684,1351.0,1750.0,36.4,9.042123644365821,29.9,52.2,308.91999999999996,0.08366600265444997,308.8,309.0,0.2637601563935464,Good,0,0.876412947006608,-0.24270979184462238,0.9648468722194135,4.875451733803455,1128.0989673703557,0.15347791821932028,0,87
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,0,10.0,1.0334671986831754,0.0,7081.643766756032,126.45792440635772,67621.2,0.22357723486350717,0.0,0.25054222200450504,49.8,4.438468204234531,44.0,55.0,1545.6,142.56507286148315,1351.0,1750.0,38.9,9.213305595713168,29.9,52.2,308.9,0.10000000000087364,308.8,309.0,0.24971664826528542,Good,0,0.9315626357393818,-0.16171049847338836,0.9534386410740111,6.6867468872477875,1583.294331659705,0.19652230107811153,0,88
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,0,10.099999999999966,1.0338018707034742,0.0,4848.776809651475,83.59960016640474,46300.0,0.23170731613127107,0.0,0.2607506734380798,52.4,3.974921382870473,47.0,57.0,1645.8,147.57269395115077,1523.0,1852.0,33.46,7.209230194687867,25.0,44.4,308.88,0.08366600265446143,308.8,309.0,0.26362219459291747,Good,0,0.9522474430623193,-0.23691205580474373,0.9809695226276028,3.80271078610374,1123.4970610838902,0.14205104474670965,0,89
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,0,10.0,1.0334671986831754,0.0,6611.616119302949,106.6389696661766,63133.0,0.24796747866679886,0.0,0.2814182580862348,55.2,4.147288270665654,50.0,61.0,1641.8,150.2188403629851,1523.0,1852.0,34.519999999999996,7.903606771594811,25.0,44.4,308.84000000000003,0.054772255752181184,308.8,308.9,0.23640150413938474,Good,0,0.9548965589859979,-0.2230909825321543,0.9717904945728973,6.114457739240094,1639.4657790163176,0.17369532615533323,0,90
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,0,10.0,1.0334671986831754,0.0,6111.815097184986,95.49711089351541,58360.5,0.2560975599345628,0.0,0.2918787573989261,57.8,4.147288270665654,53.0,63.0,1580.0,157.9398619728408,1441.0,1852.0,36.64,7.775152731618812,25.0,44.4,308.82000000000005,0.044721359552090556,308.8,308.9,0.24912367541738112,Good,0,0.8929636571717079,-0.17136093298957333,0.9178872949545287,6.099397498503049,1565.2209331602978,0.1692058900247201,0,91
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,0,9.899999999999977,1.0331325266628764,0.0,6590.356903485254,98.36353587291424,62930.0,0.26829268183620864,0.0,0.30772983277731614,60.4,4.449719092257501,55.0,66.0,1564.2,167.9514810890336,1441.0,1852.0,38.779999999999994,7.891260989220901,25.0,44.4,308.8,0.07071067812003044,308.7,308.9,0.24778586534696184,Good,0,0.843132373295368,-0.15550642114698054,0.8815163250356358,6.470783035078553,1768.1445278938304,0.1814745510758746,0,92
